time,gyro.x,gyro.y,gyro.z
1385095170.500129,-2.86865234375,0.67138671875,-2.3193359375
1385095170.518989,-5.126953125,-2.5634765625,-0.8544921875
1385095170.538388,-0.30517578125,0.54931640625,-3.90625
1385095170.557245,0.91552734375,-1.77001953125,-0.244140625
1385095170.571878,3.662109375,-1.77001953125,0.54931640625
1385095170.590632,2.74658203125,-1.28173828125,-3.11279296875
1385095170.611263,-2.38037109375,2.62451171875,-3.0517578125
1385095170.626267,-2.38037109375,4.33349609375,-2.0751953125
1385095170.644675,-5.92041015625,-6.8359375,3.60107421875
1385095170.663999,-4.21142578125,7.87353515625,-5.7373046875
1385095170.683413,-3.90625,-4.82177734375,0.3662109375
1385095170.69758,-6.34765625,2.50244140625,2.86865234375
1385095170.716011,-5.7373046875,-3.35693359375,-0.79345703125
1385095170.734429,1.8310546875,-3.11279296875,-3.96728515625
1385095170.754419,-5.859375,6.04248046875,-4.638671875
1385095170.769416,-18.73779296875,10.3759765625,-3.11279296875
1385095170.787926,-25.45166015625,8.23974609375,-0.732421875
1385095170.806212,-22.216796875,9.521484375,-4.39453125
1385095170.817102,-10.009765625,7.75146484375,-5.18798828125
1385095170.835897,17.578125,-8.48388671875,-9.27734375
1385095170.851496,14.6484375,-14.83154296875,-11.29150390625
1385095170.86641,-4.7607421875,8.60595703125,1.5869140625
1385095170.881471,-6.04248046875,18.5546875,11.41357421875
1385095170.895919,-26.4892578125,6.40869140625,-8.60595703125
1385095170.907687,-23.8037109375,-7.38525390625,-11.3525390625
1385095170.926283,-9.82666015625,-6.16455078125,-0.1220703125
1385095170.94115,-24.169921875,7.080078125,8.056640625
1385095170.955413,8.544921875,2.685546875,3.2958984375
1385095170.970403,-5.55419921875,-7.32421875,-1.64794921875
1385095170.989453,1.03759765625,-2.9296875,22.39990234375
1385095171.00035,-9.3994140625,-15.44189453125,32.89794921875
1385095171.019426,-13.671875,-35.0341796875,26.3671875
1385095171.030295,-14.09912109375,-18.49365234375,39.306640625
1385095171.049302,-22.64404296875,-42.54150390625,38.51318359375
1385095171.060195,-19.59228515625,-16.4794921875,45.2880859375
1385095171.079358,-7.99560546875,-26.06201171875,48.583984375
1385095171.090342,-18.1884765625,-3.5400390625,52.67333984375
1385095171.108674,-2.74658203125,11.1083984375,57.43408203125
1385095171.121075,7.8125,3.47900390625,62.07275390625
1385095171.136539,-8.7890625,18.9208984375,61.279296875
1385095171.147327,1.03759765625,4.94384765625,59.814453125
1385095171.166684,11.71875,-3.60107421875,66.162109375
1385095171.177486,-0.6103515625,13.48876953125,65.36865234375
1385095171.196872,-6.40869140625,-12.02392578125,60.48583984375
1385095171.208275,-2.62451171875,0.06103515625,67.68798828125
1385095171.227213,9.6435546875,-6.77490234375,70.86181640625
1385095171.238774,9.6435546875,-34.3017578125,66.58935546875
1385095171.257756,1.28173828125,-29.9072265625,63.4765625
1385095171.269665,-10.92529296875,-1.15966796875,66.650390625
1385095171.290029,-6.53076171875,7.14111328125,69.15283203125
1385095171.300948,5.0048828125,-12.3291015625,69.4580078125
1385095171.320065,-1.3427734375,-10.19287109375,63.3544921875
1385095171.330907,-9.765625,15.68603515625,62.255859375
1385095171.350071,-15.19775390625,16.7236328125,67.68798828125
1385095171.362037,-2.8076171875,-3.47900390625,70.068359375
1385095171.376749,7.50732421875,-13.5498046875,69.27490234375
1385095171.391579,0.67138671875,1.15966796875,63.720703125
1385095171.410104,0.1220703125,-3.2958984375,61.03515625
1385095171.421035,3.7841796875,-23.37646484375,58.04443359375
1385095171.439951,8.72802734375,-21.91162109375,60.9130859375
1385095171.456132,5.37109375,-5.2490234375,65.3076171875
1385095171.473118,17.7001953125,-2.3193359375,65.73486328125
1385095171.486374,18.310546875,-17.578125,56.94580078125
1385095171.500573,3.0517578125,-14.22119140625,53.22265625
1385095171.53028,-4.21142578125,-2.197265625,57.9833984375
1385095171.543236,-7.080078125,3.84521484375,55.35888671875
