time,acc.x,acc.y,acc.z
1385512275.760267,0.03857421875,0.009765625,1.0693359375
1385512275.782598,0.04248046875,0.019287109375,1.076171875
1385512275.798467,0.033935546875,0.0166015625,1.076416015625
1385512275.816788,0.036865234375,0.005126953125,1.076171875
1385512275.831063,0.03564453125,0.011962890625,1.087890625
1385512275.849533,0.0341796875,0.016845703125,1.101806640625
1385512275.868796,0.033447265625,0.000244140625,1.08984375
1385512275.887007,0.017333984375,-0.008544921875,1.091796875
1385512275.906151,0.05517578125,0.022705078125,1.09814453125
1385512275.924599,0.02392578125,-0.000244140625,1.094970703125
1385512275.939518,0.05712890625,0.01611328125,1.02197265625
1385512275.958755,0.0673828125,0.00830078125,1.1064453125
1385512275.977353,0.0439453125,0.038330078125,1.041259765625
1385512275.995676,0.029296875,0.035400390625,1.053955078125
1385512276.014212,0.01123046875,0.009033203125,1.1318359375
1385512276.029065,-0.001220703125,0.0029296875,1.115234375
1385512276.04751,-0.00634765625,0.002685546875,1.099609375
1385512276.073175,0.02490234375,0.0,1.163818359375
1385512276.084997,0.04150390625,0.011962890625,1.19287109375
1385512276.10339,0.06591796875,0.01904296875,1.23193359375
1385512276.115402,0.07177734375,-0.014404296875,1.17822265625
1385512276.133808,0.153076171875,0.0380859375,1.182861328125
1385512276.153016,0.09326171875,0.056640625,0.84814453125
1385512276.16469,0.1025390625,-0.0029296875,0.888671875
1385512276.176288,0.1650390625,-0.0361328125,1.24462890625
1385512276.194674,0.099365234375,0.02587890625,1.00830078125
1385512276.205619,0.119140625,0.006591796875,0.909423828125
1385512276.224827,0.026123046875,-0.000244140625,1.077392578125
1385512276.236463,0.064208984375,0.03173828125,0.9599609375
1385512276.251279,-0.004150390625,0.023681640625,1.078369140625
1385512276.267316,0.037841796875,0.010986328125,0.8583984375
1385512276.281237,-0.0048828125,0.036865234375,1.087158203125
1385512276.297254,0.01513671875,0.005615234375,0.818603515625
1385512276.311707,0.030517578125,0.015869140625,1.128662109375
1385512276.323406,0.01025390625,-0.00830078125,0.908935546875
1385512276.342943,0.045654296875,0.041259765625,1.013916015625
1385512276.373299,0.01953125,0.0146484375,0.859130859375
1385512276.384064,0.049560546875,-0.00341796875,1.15478515625
1385512276.402522,0.025146484375,-0.03076171875,1.040771484375
1385512276.410143,0.003662109375,0.0390625,1.037353515625
1385512276.432603,0.0458984375,0.01953125,1.251953125
1385512276.444346,0.013916015625,-0.026123046875,0.967529296875
1385512276.451871,0.01318359375,0.002197265625,1.092041015625
1385512276.464499,0.03466796875,0.025390625,0.89501953125
1385512276.475509,0.040771484375,-0.01611328125,1.208740234375
1385512276.494687,0.01416015625,-0.033447265625,1.111083984375
1385512276.506295,0.00537109375,0.031982421875,0.91455078125
1385512276.524409,0.030517578125,0.030517578125,1.06591796875
1385512276.535126,0.0556640625,-0.03662109375,1.17236328125
1385512276.55415,0.022705078125,-0.037353515625,1.072265625
1385512276.564824,0.0048828125,0.03173828125,0.975830078125
1385512276.583915,0.02783203125,0.030029296875,1.042236328125
1385512276.594606,0.068603515625,-0.03759765625,1.163818359375
1385512276.614439,0.03466796875,-0.032958984375,1.13525390625
1385512276.625133,-0.0146484375,0.034912109375,0.97705078125
1385512276.644387,0.015625,0.0322265625,0.954833984375
1385512276.673237,0.023681640625,-0.037841796875,1.19482421875
1385512276.683842,-0.00927734375,0.012939453125,0.951171875
1385512276.702446,0.02197265625,0.01220703125,0.897216796875
1385512276.728151,0.056884765625,-0.0087890625,1.20947265625
1385512276.74775,0.02880859375,-0.00634765625,1.256591796875
1385512276.758825,-0.003173828125,-0.031005859375,0.909912109375
1385512276.766457,0.00927734375,0.0166015625,1.07421875
1385512276.778192,0.020263671875,-0.046142578125,0.866455078125
1385512276.789087,0.041015625,0.047607421875,1.1708984375
1385512276.807189,0.0166015625,0.052490234375,1.215576171875
1385512276.818002,0.031982421875,-0.063232421875,1.047607421875
1385512276.837154,0.029296875,-0.0517578125,0.93994140625
1385512276.847916,-0.001708984375,0.025146484375,0.95849609375
1385512276.866127,0.031005859375,0.013671875,1.083740234375
1385512276.876788,0.038330078125,-0.045654296875,1.2587890625
1385512276.884199,0.016845703125,-0.0205078125,1.17236328125
1385512276.895701,0.05810546875,-0.087890625,1.027587890625
1385512276.915212,0.0048828125,-0.007568359375,1.055419921875
1385512276.933345,0.0244140625,-0.056396484375,0.876220703125
1385512276.944196,-0.0283203125,0.02197265625,0.960693359375
1385512276.96393,0.083251953125,-0.0751953125,1.0810546875
1385512276.976405,0.033447265625,-0.037841796875,0.91845703125
1385512276.990531,0.044189453125,-0.04248046875,1.12353515625
1385512277.006356,0.09912109375,-0.054443359375,1.119873046875
1385512277.020758,-0.0068359375,0.009765625,1.03466796875
1385512277.036699,0.07080078125,-0.0458984375,1.17041015625
1385512277.051134,0.019775390625,0.02294921875,0.99560546875
1385512277.06266,0.01904296875,0.008056640625,1.15771484375
1385512277.081932,0.062744140625,-0.014404296875,1.06494140625
1385512277.096857,-0.00341796875,0.027099609375,1.0859375
1385512277.116062,0.07958984375,-0.020263671875,1.136962890625
1385512277.127011,0.001953125,0.0322265625,1.0615234375
1385512277.145988,0.08349609375,-0.017333984375,1.18408203125
1385512277.172731,0.073974609375,-0.016845703125,1.1923828125
1385512277.187734,0.014892578125,0.044189453125,1.070556640625
1385512277.191121,0.0244140625,-0.05078125,1.263671875
1385512277.203087,0.06494140625,-0.0087890625,1.150390625
1385512277.214279,0.010986328125,0.03662109375,1.109619140625
1385512277.233052,0.05419921875,-0.015380859375,1.067626953125
1385512277.24386,0.012939453125,0.03662109375,1.197509765625
1385512277.263532,0.034423828125,0.0107421875,1.024169921875
1385512277.274434,0.0390625,-0.00390625,1.234130859375
1385512277.293826,0.005126953125,0.05859375,1.110595703125
1385512277.305767,0.047607421875,-0.073486328125,1.048583984375
1385512277.325936,0.018798828125,0.0029296875,1.0673828125
1385512277.33667,0.01953125,-0.0751953125,0.830810546875
1385512277.354923,0.025390625,-0.061279296875,0.946044921875
1385512277.366574,0.0,0.000732421875,0.915771484375
1385512277.384736,0.019775390625,-0.0205078125,0.93701171875
1385512277.395626,0.00390625,0.022216796875,1.165283203125
1385512277.41492,0.013916015625,0.008056640625,1.189453125
1385512277.42639,0.040771484375,0.0234375,1.182861328125
1385512277.445773,0.03466796875,0.02099609375,1.223876953125
1385512277.475025,0.053466796875,-0.022216796875,0.9326171875
1385512277.504296,0.020263671875,-0.044189453125,0.98046875
1385512277.515996,0.0234375,0.01611328125,0.999755859375
1385512277.523545,0.000244140625,-0.026123046875,0.966064453125
1385512277.534265,0.021240234375,0.006103515625,1.01416015625
1385512277.545222,-0.0068359375,0.020263671875,0.917236328125
1385512277.564325,0.00732421875,0.06005859375,0.930908203125
1385512277.575577,0.02490234375,-0.054443359375,1.175537109375
1385512277.59513,0.035888671875,-0.0302734375,1.2333984375
1385512277.606592,0.044189453125,0.01220703125,1.10595703125
1385512277.626283,0.04248046875,-0.017333984375,1.1015625
1385512277.637102,0.022216796875,0.029052734375,1.0791015625
1385512277.655247,0.003173828125,0.021240234375,0.93310546875
1385512277.666184,0.040283203125,-0.03955078125,0.963623046875
1385512277.686677,0.01953125,-0.01220703125,1.03955078125
1385512277.697745,-0.00146484375,-0.00927734375,0.95361328125
1385512277.71273,0.0029296875,-0.019287109375,0.9189453125
1385512277.727795,-0.0029296875,0.0068359375,1.08935546875
1385512277.743939,0.0126953125,0.02587890625,1.163818359375
1385512277.773819,0.0166015625,0.021240234375,1.058349609375
1385512277.786485,0.021484375,0.00732421875,1.1513671875
1385512277.804996,0.025146484375,-0.00830078125,1.177734375
1385512277.816214,0.048095703125,0.0341796875,1.14404296875
1385512277.840158,0.035400390625,0.0390625,1.13330078125
1385512277.867381,0.03857421875,-0.013671875,0.970458984375
1385512277.880121,0.040771484375,-0.00537109375,1.021484375
1385512277.899045,0.02978515625,-0.033203125,1.025634765625
1385512277.909846,0.00634765625,0.039306640625,0.881591796875
1385512277.929302,0.01318359375,0.04541015625,0.848876953125
1385512277.940139,0.023681640625,-0.055908203125,1.04443359375
1385512277.959651,-0.002685546875,-0.0478515625,1.146728515625
1385512277.970549,-0.00048828125,0.0517578125,0.944580078125
