time,gyro.x,gyro.y,gyro.z
1385512138.431697,-8.60595703125,4.2724609375,-0.732421875
1385512138.449779,-4.69970703125,4.638671875,-0.42724609375
1385512138.469197,-5.615234375,4.82177734375,2.44140625
1385512138.48457,-4.0283203125,5.126953125,1.77001953125
1385512138.504011,2.0751953125,6.28662109375,2.50244140625
1385512138.522584,3.0517578125,0.42724609375,3.662109375
1385512138.541283,7.14111328125,-10.1318359375,6.40869140625
1385512138.556084,1.52587890625,-6.16455078125,-1.15966796875
1385512138.587723,7.01904296875,-9.1552734375,2.50244140625
1385512138.59873,-3.90625,-7.4462890625,7.32421875
1385512138.61738,-7.87353515625,-5.615234375,1.708984375
1385512138.636501,-14.09912109375,8.7890625,2.38037109375
1385512138.654698,-27.7099609375,8.60595703125,2.74658203125
1385512138.67365,-34.24072265625,11.23046875,5.37109375
1385512138.692072,-35.5224609375,10.7421875,6.34765625
1385512138.707156,-39.24560546875,5.55419921875,3.11279296875
1385512138.755917,-57.67822265625,-4.0283203125,20.263671875
1385512138.787282,-57.18994140625,20.3857421875,34.0576171875
1385512138.818104,-33.75244140625,21.42333984375,22.8271484375
1385512138.84678,10.07080078125,31.67724609375,20.8740234375
1385512138.876455,38.9404296875,27.77099609375,29.96826171875
1385512138.956539,-1.77001953125,-29.60205078125,50.84228515625
1385512138.96785,14.09912109375,-43.64013671875,49.560546875
1385512138.997682,-31.494140625,-2.0751953125,55.84716796875
1385512139.026471,-42.96875,12.02392578125,55.35888671875
1385512139.057947,-41.93115234375,41.3818359375,53.77197265625
1385512139.088804,-12.451171875,25.390625,54.26025390625
1385512139.103739,-5.126953125,11.53564453125,50.4150390625
1385512139.118639,4.33349609375,19.1650390625,52.6123046875
1385512139.148123,28.1982421875,-17.51708984375,50.78125
1385512139.17688,31.06689453125,2.9296875,53.64990234375
1385512139.237471,-14.892578125,9.09423828125,49.25537109375
1385512139.256631,-13.36669921875,13.12255859375,49.31640625
1385512139.267451,-11.77978515625,29.72412109375,47.30224609375
1385512139.28587,-31.6162109375,32.89794921875,45.0439453125
1385512139.296575,-21.42333984375,6.103515625,42.6025390625
1385512139.315465,-5.31005859375,2.0751953125,45.22705078125
1385512139.327287,-11.71875,23.13232421875,45.83740234375
1385512139.361139,5.31005859375,0.732421875,42.05322265625
1385512139.394001,20.751953125,-4.08935546875,42.54150390625
1385512139.413319,31.005859375,-2.62451171875,41.80908203125
1385512139.425152,26.9775390625,-5.615234375,42.05322265625
1385512139.445374,17.2119140625,-3.662109375,38.818359375
1385512139.456131,14.404296875,-9.27734375,39.12353515625
1385512139.486237,3.90625,-0.67138671875,39.85595703125
1385512139.504653,-6.89697265625,-3.11279296875,37.78076171875
1385512139.524405,-14.2822265625,-4.638671875,40.10009765625
1385512139.55705,-16.66259765625,57.18994140625,31.3720703125
1385512139.586996,-35.94970703125,130.7373046875,26.55029296875
1385512139.61743,-9.70458984375,150.390625,29.11376953125
1385512139.649022,-21.8505859375,122.49755859375,25.08544921875
