time,gyro.x,gyro.y,gyro.z
1385512393.60791,-3.662109375,-0.3662109375,0.8544921875
1385512393.628514,-4.08935546875,-7.87353515625,1.77001953125
1385512393.646706,-2.86865234375,-6.7138671875,1.64794921875
1385512393.66592,1.40380859375,0.9765625,-0.54931640625
1385512393.684153,5.31005859375,-2.13623046875,-3.173828125
1385512393.699452,3.23486328125,0.48828125,-2.197265625
1385512393.718206,-0.54931640625,-7.8125,4.39453125
1385512393.7391,-2.99072265625,-0.3662109375,-0.732421875
1385512393.754408,-0.30517578125,-3.60107421875,6.34765625
1385512393.77291,-7.14111328125,-1.5869140625,2.0751953125
1385512393.791462,-0.9765625,-0.1220703125,-4.5166015625
1385512393.809493,3.0517578125,7.62939453125,-1.89208984375
1385512393.828171,-2.3193359375,-0.3662109375,2.197265625
1385512393.84372,0.54931640625,-8.97216796875,-0.18310546875
1385512393.862196,4.82177734375,-11.90185546875,-0.8544921875
1385512393.881376,8.4228515625,-9.09423828125,-1.15966796875
1385512393.899489,12.5732421875,-5.0048828125,-2.685546875
1385512393.929645,6.16455078125,-12.6953125,-6.34765625
1385512393.946242,-3.23486328125,0.244140625,8.1787109375
1385512393.957211,-5.31005859375,14.09912109375,14.7705078125
1385512393.977096,-19.95849609375,2.5634765625,3.60107421875
1385512394.006892,-52.30712890625,48.40087890625,13.18359375
1385512394.018051,-59.63134765625,22.705078125,19.47021484375
1385512394.041151,-56.640625,19.4091796875,18.37158203125
1385512394.050318,-65.36865234375,17.88330078125,28.25927734375
1385512394.069216,-39.794921875,-16.05224609375,26.91650390625
1385512394.085151,-18.73779296875,-16.54052734375,33.8134765625
1385512394.100074,-12.75634765625,-33.0810546875,30.21240234375
1385512394.11103,-2.13623046875,-12.20703125,37.109375
1385512394.131032,32.470703125,-24.47509765625,34.1796875
1385512394.141933,20.44677734375,-5.859375,42.41943359375
1385512394.160742,46.69189453125,7.99560546875,43.5791015625
1385512394.191047,28.50341796875,10.68115234375,49.560546875
1385512394.209526,-1.708984375,19.53125,49.072265625
1385512394.225766,-13.5498046875,14.7705078125,47.05810546875
1385512394.241369,-21.1181640625,0.67138671875,47.607421875
1385512394.257265,-42.236328125,13.671875,50.96435546875
1385512394.272318,-27.099609375,0.9765625,52.30712890625
1385512394.284276,-33.99658203125,-25.81787109375,50.23193359375
1385512394.292061,-42.236328125,-9.46044921875,50.35400390625
1385512394.303925,-30.21240234375,-27.03857421875,54.0771484375
1385512394.320073,-7.8125,-26.123046875,54.99267578125
1385512394.33206,-10.009765625,-8.7890625,51.20849609375
1385512394.351113,9.33837890625,3.662109375,52.18505859375
1385512394.36287,20.44677734375,-4.150390625,53.28369140625
1385512394.382209,19.1650390625,7.080078125,52.001953125
1385512394.393067,16.4794921875,10.498046875,52.8564453125
1385512394.416658,15.2587890625,8.23974609375,54.01611328125
1385512394.428315,2.74658203125,25.93994140625,49.01123046875
1385512394.447472,-2.38037109375,15.93017578125,54.6875
1385512394.458335,3.7841796875,-15.68603515625,51.3916015625
1385512394.477338,-5.4931640625,-28.4423828125,46.38671875
1385512394.495644,-0.06103515625,-33.99658203125,49.37744140625
1385512394.505574,-11.53564453125,-6.591796875,55.23681640625
1385512394.520636,-2.13623046875,-26.7333984375,47.7294921875
1385512394.534798,-5.18798828125,-17.4560546875,43.3349609375
1385512394.574728,-1.3427734375,0.42724609375,51.94091796875
1385512394.587117,-0.42724609375,19.53125,44.49462890625
1385512394.590578,-4.8828125,6.65283203125,45.166015625
