time,gyro.x,gyro.y,gyro.z
1385095134.01505,-10.009765625,14.95361328125,26.18408203125
1385095134.044854,-7.75146484375,3.173828125,23.92578125
1385095134.07458,-7.87353515625,27.16064453125,23.13232421875
1385095134.106421,-2.5634765625,4.2724609375,16.41845703125
1385095134.13456,-17.88330078125,22.64404296875,22.03369140625
1385095134.164181,1.46484375,-17.88330078125,18.73779296875
1385095134.195655,9.765625,-12.39013671875,16.54052734375
1385095134.225762,7.26318359375,-16.90673828125,21.728515625
1385095134.255473,3.5400390625,-7.32421875,18.5546875
1385095134.284535,0.0,-1.220703125,20.6298828125
1385095134.303038,-4.2724609375,1.8310546875,18.4326171875
1385095134.313894,-10.25390625,1.220703125,15.2587890625
1385095134.346819,-10.55908203125,8.36181640625,13.24462890625
1385095134.37764,-14.892578125,-5.0048828125,11.8408203125
1385095134.409452,-6.28662109375,14.22119140625,15.13671875
1385095134.439199,-1.953125,2.86865234375,20.32470703125
1385095134.468996,-3.5400390625,6.591796875,8.30078125
1385095134.499841,-1.953125,18.49365234375,12.3291015625
1385095134.514944,-36.376953125,18.00537109375,15.869140625
1385095134.55161,-118.22509765625,0.9765625,17.7001953125
1385095134.579622,-192.9931640625,-14.5263671875,16.845703125
1385095134.609557,-223.32763671875,-5.126953125,18.5546875
1385095134.640511,-180.6640625,-16.66259765625,27.9541015625
1385095134.670868,-111.6943359375,35.0341796875,16.05224609375
1385095134.689748,-61.09619140625,50.6591796875,23.92578125
1385095134.700667,-41.6259765625,52.06298828125,19.04296875
1385095134.70403,-24.35302734375,61.6455078125,15.13671875
1385095134.719009,-9.70458984375,61.8896484375,19.287109375
1385095134.738017,1.5869140625,66.10107421875,24.5361328125
1385095134.765383,-7.568359375,45.8984375,19.4091796875
1385095134.794401,-33.5693359375,-6.2255859375,16.7236328125
1385095134.806556,-42.90771484375,-33.99658203125,13.5498046875
1385095134.828399,-50.84228515625,-44.43359375,22.27783203125
1385095134.857742,-60.791015625,-34.5458984375,19.10400390625
1385095134.869436,-70.1904296875,3.662109375,24.658203125
1385095134.887771,-61.767578125,20.6298828125,13.0615234375
1385095134.917265,-28.80859375,24.96337890625,16.41845703125
1385095134.928569,-5.92041015625,13.7939453125,10.498046875
1385095134.947522,8.97216796875,21.17919921875,10.498046875
1385095134.958259,5.43212890625,42.05322265625,7.99560546875
1385095134.976561,28.25927734375,8.85009765625,-4.150390625
1385095134.995232,31.18896484375,4.7607421875,3.5400390625
1385095135.006912,43.45703125,-11.65771484375,-0.79345703125
1385095135.027061,49.25537109375,-34.5458984375,0.732421875
1385095135.038392,42.29736328125,-24.96337890625,-1.28173828125
1385095135.068297,21.6064453125,-14.58740234375,2.38037109375
1385095135.083322,16.17431640625,-33.87451171875,-3.5400390625
1385095135.098329,1.89208984375,-7.01904296875,2.0751953125
1385095135.116834,-15.9912109375,-0.30517578125,-0.79345703125
1385095135.127603,-1.89208984375,-23.13232421875,0.18310546875
1385095135.146161,-3.47900390625,1.64794921875,4.638671875
1385095135.158113,-8.72802734375,0.67138671875,0.6103515625
1385095135.176412,-1.77001953125,-10.25390625,3.47900390625
1385095135.188206,-7.26318359375,16.90673828125,9.765625
1385095135.20638,0.244140625,11.962890625,2.3193359375
1385095135.217922,22.64404296875,-18.4326171875,-0.18310546875
1385095135.24791,40.34423828125,-27.28271484375,-7.87353515625
1385095135.277081,42.78564453125,-3.47900390625,0.0
1385095135.29578,52.734375,8.30078125,6.65283203125
1385095135.306449,61.4013671875,-14.95361328125,-1.15966796875
1385095135.337468,13.18359375,14.6484375,3.11279296875
1385095135.355987,11.29150390625,10.92529296875,6.2255859375
1385095135.367869,17.4560546875,-21.54541015625,-1.52587890625
1385095135.397474,-9.70458984375,-3.11279296875,6.65283203125
