time,acc.x,acc.y,acc.z
1385095170.487122,-0.015625,0.02294921875,1.056396484375
1385095170.508068,-0.023193359375,0.014404296875,1.05517578125
1385095170.527317,-0.017578125,0.019775390625,1.06298828125
1385095170.542016,-0.015625,0.02099609375,1.05712890625
1385095170.560916,-0.00537109375,0.013427734375,1.052490234375
1385095170.579194,-0.00244140625,0.01904296875,1.066162109375
1385095170.598217,-0.017822265625,0.009765625,1.05810546875
1385095170.614641,-0.01123046875,0.017822265625,1.067626953125
1385095170.63375,-0.01708984375,0.009521484375,1.050048828125
1385095170.652156,0.00537109375,0.028564453125,1.07177734375
1385095170.671643,-0.03759765625,0.002685546875,1.073486328125
1385095170.686647,-0.021240234375,-0.004638671875,1.007080078125
1385095170.705153,-0.03076171875,0.038330078125,1.114501953125
1385095170.723446,0.008056640625,0.037841796875,1.0634765625
1385095170.742801,0.00341796875,0.0283203125,1.082763671875
1385095170.758511,-0.025146484375,0.021484375,1.177001953125
1385095170.776955,-0.056640625,0.028564453125,1.162353515625
1385095170.802964,-0.06005859375,-0.0146484375,1.15380859375
1385095170.81375,-0.040771484375,-0.036865234375,1.11376953125
1385095170.83243,-0.044921875,-0.04736328125,1.087158203125
1385095170.844097,-0.03662109375,-0.02587890625,1.08349609375
1385095170.863068,-0.0009765625,-0.004638671875,1.17724609375
1385095170.873946,0.00390625,-0.009765625,1.154541015625
1385095170.892564,0.00830078125,-0.00048828125,1.15283203125
1385095170.904148,0.03369140625,0.03125,1.101318359375
1385095170.922915,-0.010498046875,0.06298828125,0.834716796875
1385095170.933645,-0.019775390625,0.033447265625,0.94970703125
1385095170.952038,-0.0537109375,0.004638671875,1.260009765625
1385095170.962928,-0.075927734375,0.10498046875,1.031494140625
1385095170.981255,-0.012451171875,0.018798828125,1.10498046875
1385095170.992912,-0.029541015625,0.041015625,1.188232421875
1385095171.011853,0.04833984375,0.0078125,1.008056640625
1385095171.022814,0.00439453125,-0.0078125,1.046142578125
1385095171.041698,0.050048828125,0.015869140625,1.02490234375
1385095171.052614,0.041748046875,-0.0107421875,1.019775390625
1385095171.071827,0.018798828125,0.01025390625,0.9716796875
1385095171.082749,0.029052734375,-0.009521484375,1.025146484375
1385095171.101091,0.04833984375,-0.005126953125,0.9814453125
1385095171.112106,0.01513671875,-0.023681640625,1.1494140625
1385095171.133068,0.02978515625,-0.025146484375,1.021484375
1385095171.144032,0.048095703125,0.011962890625,1.14892578125
1385095171.162408,0.022705078125,-0.02001953125,1.208984375
1385095171.174261,0.01806640625,0.03515625,0.88232421875
1385095171.192598,0.039306640625,0.046875,1.102783203125
