time,gyro.x,gyro.y,gyro.z
1385512372.755054,-8.6669921875,-17.51708984375,20.69091796875
1385512372.76606,-17.02880859375,-8.4228515625,22.27783203125
1385512372.784379,-17.02880859375,9.3994140625,21.17919921875
1385512372.800688,-13.12255859375,0.244140625,21.240234375
1385512372.824234,-9.58251953125,23.3154296875,27.4658203125
1385512372.850452,-4.150390625,-10.31494140625,31.31103515625
1385512372.880079,-3.47900390625,-93.44482421875,26.4892578125
1385512372.91113,5.7373046875,-145.93505859375,25.87890625
1385512372.930624,13.671875,-160.82763671875,23.4375
1385512372.961526,26.0009765625,-114.07470703125,29.84619140625
1385512372.965037,34.72900390625,-100.89111328125,28.99169921875
1385512372.972622,32.53173828125,-86.12060546875,25.08544921875
1385512372.98316,20.08056640625,-71.533203125,28.076171875
1385512373.002383,3.2958984375,-64.8193359375,20.56884765625
1385512373.01317,-16.78466796875,-54.6875,19.287109375
1385512373.032252,-32.958984375,-33.87451171875,19.83642578125
1385512373.043059,-41.748046875,-23.62060546875,23.37646484375
1385512373.061986,-30.33447265625,-55.48095703125,23.193359375
1385512373.092996,-20.3857421875,-71.1669921875,25.2685546875
1385512373.104439,-17.27294921875,-63.17138671875,27.2216796875
1385512373.122762,1.03759765625,-72.08251953125,21.91162109375
1385512373.133525,13.0615234375,-77.880859375,21.1181640625
1385512373.152628,34.24072265625,-69.82421875,13.61083984375
1385512373.164098,33.38623046875,-55.84716796875,16.29638671875
1385512373.186863,31.3720703125,-24.10888671875,13.24462890625
1385512373.215945,21.66748046875,-14.58740234375,20.44677734375
1385512373.235458,2.25830078125,-32.470703125,18.4326171875
1385512373.246205,-16.357421875,-42.1142578125,13.36669921875
1385512373.276475,-67.9931640625,-33.02001953125,14.46533203125
1385512373.306642,-47.36328125,-62.8662109375,18.9208984375
1385512373.344069,-24.47509765625,-38.26904296875,17.4560546875
1385512373.355402,-10.80322265625,-61.767578125,13.18359375
1385512373.373664,19.22607421875,-106.4453125,13.48876953125
1385512373.3855,32.65380859375,-121.4599609375,11.474609375
1385512373.404015,41.015625,-141.9677734375,10.009765625
1385512373.433139,59.99755859375,-166.56494140625,13.73291015625
1385512373.444953,57.861328125,-140.2587890625,14.892578125
1385512373.463977,45.22705078125,-104.4921875,9.1552734375
1385512373.4748,24.658203125,-79.9560546875,5.06591796875
1385512373.494153,-4.33349609375,-33.87451171875,4.94384765625
1385512373.505513,-15.380859375,-14.34326171875,2.62451171875
1385512373.525415,-84.04541015625,11.474609375,1.52587890625
1385512373.536421,-111.63330078125,22.76611328125,1.03759765625
1385512373.54386,-134.765625,35.46142578125,7.62939453125
1385512373.554804,-130.615234375,19.775390625,6.40869140625
1385512373.562337,-123.779296875,-0.67138671875,9.521484375
1385512373.574052,-105.16357421875,-15.625,10.8642578125
1385512373.608243,-28.62548828125,-1.89208984375,11.16943359375
1385512373.639707,25.45166015625,-41.44287109375,9.46044921875
1385512373.669655,42.724609375,-57.43408203125,8.6669921875
1385512373.680469,20.01953125,-32.77587890625,7.50732421875
1385512373.698758,14.58740234375,-52.18505859375,4.150390625
1385512373.714552,2.3193359375,-25.20751953125,-2.3193359375
1385512373.729372,-7.568359375,-14.5263671875,-2.685546875
1385512373.744379,-16.66259765625,3.47900390625,-2.74658203125
1385512373.758927,-22.64404296875,8.11767578125,-7.99560546875
1385512373.785499,-34.97314453125,38.51318359375,-7.4462890625
1385512373.800431,-31.06689453125,26.30615234375,-10.31494140625
1385512373.834814,-20.263671875,21.484375,-8.11767578125
1385512373.845808,-9.1552734375,3.5400390625,-13.0615234375
1385512373.865694,11.5966796875,-10.8642578125,-11.65771484375
1385512373.87666,24.47509765625,-9.765625,-9.33837890625
1385512373.895415,40.1611328125,-10.3759765625,-9.765625
1385512373.906529,44.37255859375,-11.53564453125,-10.25390625
1385512373.924848,43.9453125,17.27294921875,-9.82666015625
1385512373.936034,47.8515625,8.72802734375,-9.09423828125
1385512373.955937,40.52734375,19.47021484375,-4.150390625
1385512373.986216,10.1318359375,63.232421875,0.18310546875
1385512373.996933,14.34326171875,38.87939453125,-2.44140625
1385512374.01955,-27.28271484375,34.423828125,-11.23046875
1385512374.034399,-35.46142578125,35.33935546875,-4.39453125
1385512374.072324,-16.7236328125,-1.77001953125,-4.2724609375
1385512374.080905,-21.17919921875,17.578125,-7.080078125
1385512374.099178,14.892578125,-19.95849609375,-7.38525390625
1385512374.110029,12.451171875,19.1650390625,-2.685546875
1385512374.12819,32.3486328125,11.04736328125,-3.35693359375
1385512374.159504,52.001953125,34.912109375,-1.5869140625
1385512374.19143,42.54150390625,31.67724609375,-4.638671875
1385512374.202279,36.92626953125,32.77587890625,0.244140625
1385512374.232355,19.04296875,21.728515625,-3.173828125
