time,acc.x,acc.y,acc.z
1385094849.26049,0.018798828125,0.028076171875,1.06103515625
1385094849.281785,0.018310546875,0.024169921875,1.0615234375
1385094849.298094,0.02197265625,0.0302734375,1.0595703125
1385094849.316336,0.022216796875,0.031005859375,1.056640625
1385094849.331914,0.022705078125,0.026611328125,1.057373046875
1385094849.35031,0.029296875,0.0263671875,1.05810546875
1385094849.368701,0.040283203125,0.01611328125,1.04541015625
1385094849.388784,0.00341796875,0.01806640625,1.055419921875
1385094849.403831,0.031982421875,0.05078125,1.07470703125
1385094849.422152,0.00439453125,0.0107421875,1.050537109375
1385094849.441282,0.0107421875,0.021484375,1.06298828125
1385094849.459587,0.060302734375,0.014404296875,1.058837890625
1385094849.478074,0.04296875,0.0234375,1.070068359375
1385094849.496415,0.01171875,0.0322265625,1.085205078125
1385094849.511224,0.005126953125,-0.002197265625,1.0595703125
1385094849.530578,0.009033203125,0.00341796875,1.0498046875
1385094849.548896,0.01171875,-0.007080078125,1.06201171875
1385094849.560178,0.02099609375,0.0107421875,1.11083984375
1385094849.575685,0.038818359375,0.026611328125,1.1572265625
1385094849.589987,0.035888671875,0.026123046875,1.065185546875
1385094849.60537,0.02783203125,0.03564453125,0.98583984375
1385094849.620051,0.038818359375,-0.085693359375,1.437744140625
1385094849.635552,0.013671875,0.00634765625,1.24169921875
1385094849.650532,0.038330078125,-0.00634765625,1.106689453125
1385094849.661424,0.038330078125,-0.0341796875,1.33203125
1385094849.680041,0.009521484375,0.025634765625,1.0185546875
1385094849.695047,0.0087890625,-0.00927734375,1.22998046875
1385094849.710841,0.017333984375,0.0087890625,1.14453125
1385094849.725791,0.003662109375,-0.0361328125,1.310546875
1385094849.740935,0.013916015625,0.00927734375,1.100341796875
1385094849.75582,0.040771484375,-0.012451171875,1.184814453125
1385094849.770717,0.044921875,-0.021728515625,1.324951171875
1385094849.787114,0.006103515625,0.031005859375,1.055908203125
1385094849.803472,0.043212890625,0.04150390625,1.070556640625
1385094849.815348,0.019775390625,-0.03173828125,1.32861328125
1385094849.829529,0.015625,-0.01708984375,1.20361328125
1385094849.861267,0.0400390625,-0.02587890625,1.21240234375
1385094849.877148,0.022216796875,0.005859375,1.1494140625
1385094849.892302,0.0185546875,0.010009765625,1.115478515625
1385094849.903212,-0.01025390625,0.00341796875,1.049560546875
1385094849.921574,0.02490234375,0.036865234375,1.042724609375
1385094849.937237,0.04150390625,-0.025146484375,1.273193359375
1385094849.951512,0.009765625,-0.03076171875,1.112060546875
1385094849.963068,0.0283203125,0.00634765625,1.05908203125
1385094849.982523,0.00732421875,0.0126953125,1.096435546875
1385094849.993189,0.0283203125,0.01220703125,1.017578125
1385094850.012415,0.0185546875,0.0166015625,1.105712890625
1385094850.031709,0.00048828125,0.017578125,1.094482421875
1385094850.042368,0.01416015625,-0.00390625,1.0029296875
1385094850.060705,0.018798828125,0.01611328125,1.07470703125
1385094850.072283,0.062255859375,-0.02978515625,1.149658203125
1385094850.090643,0.0009765625,0.0263671875,1.014404296875
1385094850.101415,0.033447265625,-0.06005859375,1.14111328125
1385094850.119959,0.0185546875,-0.02392578125,1.095703125
1385094850.130829,0.042724609375,-0.009521484375,1.135986328125
1385094850.150016,0.02685546875,-0.001220703125,1.157470703125
1385094850.165795,0.008544921875,0.034423828125,1.088134765625
1385094850.180227,0.017333984375,-0.007080078125,1.104248046875
1385094850.195126,0.00830078125,-0.05712890625,0.9931640625
1385094850.217447,0.013427734375,-0.021484375,1.111328125
1385094850.229196,0.0341796875,-0.022216796875,0.9443359375
1385094850.247581,0.034423828125,-0.068359375,1.133544921875
1385094850.260493,0.03759765625,0.042724609375,1.099365234375
1385094850.274877,0.034912109375,-0.03369140625,1.007568359375
1385094850.286727,0.007080078125,0.00927734375,1.098876953125
1385094850.305199,0.0263671875,-0.003173828125,1.055908203125
1385094850.316921,-0.00341796875,0.011962890625,1.101318359375
1385094850.336369,0.0322265625,0.035400390625,1.15625
1385094850.347652,0.02783203125,-0.069091796875,1.10107421875
1385094850.365953,0.002685546875,-0.0068359375,1.1201171875
1385094850.374204,0.042724609375,-0.052734375,1.02001953125
1385094850.385245,0.006591796875,0.021484375,0.91943359375
1385094850.400418,0.044921875,-0.08642578125,1.198974609375
1385094850.416331,0.02001953125,-0.008544921875,1.1611328125
1385094850.437688,-0.019287109375,-0.028564453125,0.98388671875
1385094850.446336,0.03369140625,-0.061279296875,1.119140625
1385094850.465415,0.0595703125,0.006103515625,1.230224609375
